user_id,variant,assignment_date,converted,page_load_ms
8291,treatment,2026-03-08,1,1022
8292,control,2026-03-04,0,1271
8293,control,2026-03-07,0,739
8294,treatment,2026-03-06,1,1355
8295,control,2026-03-13,0,678
8296,control,2026-03-11,0,1360
8297,treatment,2026-03-10,1,1463
8298,treatment,2026-03-02,0,1058
8299,treatment,2026-03-09,1,1302
8300,control,2026-03-08,1,677
8301,treatment,2026-03-08,0,956
8302,treatment,2026-03-14,0,1000
8303,treatment,2026-03-09,1,1092
8304,treatment,2026-03-10,1,1642
8305,treatment,2026-03-09,0,1016
8306,treatment,2026-03-07,0,1051
8307,treatment,2026-03-12,0,2415
8308,control,2026-03-02,1,1272
8309,control,2026-03-05,1,1237
8310,control,2026-03-04,0,749
8311,control,2026-03-13,1,1886
8312,treatment,2026-03-11,1,1595
8313,control,2026-03-08,0,899
8314,treatment,2026-03-08,1,1595
8315,control,2026-03-10,1,1339
8316,treatment,2026-03-10,0,1387
8317,treatment,2026-03-08,0,872
8318,control,2026-03-02,0,1545
8319,control,2026-03-15,1,1097
8320,treatment,2026-03-08,1,1369
8321,control,2026-03-08,1,947
8322,treatment,2026-03-12,0,1258
8323,control,2026-03-04,1,2132
8324,treatment,2026-03-02,1,2137
8325,control,2026-03-12,0,1900
8326,control,2026-03-05,0,1021
8327,treatment,2026-03-11,1,1158
8328,treatment,2026-03-02,0,978
8329,control,2026-03-11,1,1873
8330,control,2026-03-15,0,1650
8331,control,2026-03-09,0,1004
8332,control,2026-03-02,0,1369
8333,treatment,2026-03-11,1,1762
8334,control,2026-03-11,0,1540
8335,treatment,2026-03-11,0,812
8336,treatment,2026-03-06,0,1447
8337,control,2026-03-06,0,1681
8338,treatment,2026-03-14,0,969
8339,treatment,2026-03-12,0,1032
8340,treatment,2026-03-04,1,961
8341,control,2026-03-11,1,1300
8342,treatment,2026-03-15,0,1893
8343,treatment,2026-03-07,1,1300
8344,treatment,2026-03-08,1,1917
8345,treatment,2026-03-07,1,1528
8346,control,2026-03-04,0,555
8347,control,2026-03-05,1,1961
8348,control,2026-03-14,1,1555
8349,treatment,2026-03-12,1,1173
8350,treatment,2026-03-09,1,1441
8351,treatment,2026-03-05,1,785
8352,control,2026-03-03,0,1592
8353,control,2026-03-08,0,1773
8354,treatment,2026-03-04,1,2011
8355,control,2026-03-07,0,1025
8356,treatment,2026-03-13,1,1211
8357,control,2026-03-02,0,829
8358,control,2026-03-06,1,1340
8359,treatment,2026-03-06,0,1513
8360,control,2026-03-15,0,1562
8361,treatment,2026-03-11,0,1380
8362,treatment,2026-03-12,0,1742
8363,treatment,2026-03-04,0,1165
8364,control,2026-03-10,1,670
8365,treatment,2026-03-03,0,847
8366,treatment,2026-03-03,0,1481
8367,treatment,2026-03-04,0,2017
8368,treatment,2026-03-07,1,2002
8369,treatment,2026-03-05,1,1805
8370,treatment,2026-03-02,1,490
8371,treatment,2026-03-07,0,1705
8372,control,2026-03-03,1,809
8373,control,2026-03-14,0,984
8374,control,2026-03-05,0,1880
8375,treatment,2026-03-08,0,1082
8376,control,2026-03-12,0,1830
8377,control,2026-03-12,0,926
8378,treatment,2026-03-07,1,1496
8379,treatment,2026-03-08,0,1640
8380,control,2026-03-15,1,930
8381,treatment,2026-03-05,1,1115
8382,treatment,2026-03-05,0,950
8383,control,2026-03-02,0,2101
8384,control,2026-03-09,0,1394
8385,treatment,2026-03-07,0,874
8386,control,2026-03-04,0,1281
8387,treatment,2026-03-06,1,1594
8388,control,2026-03-11,0,915
8389,treatment,2026-03-06,0,1473
8390,treatment,2026-03-04,1,1430
8391,treatment,2026-03-11,0,1489
8392,treatment,2026-03-03,0,2085
8393,control,2026-03-15,1,1185
8394,treatment,2026-03-13,0,1982
8395,control,2026-03-10,0,1229
8396,control,2026-03-15,0,850
8397,treatment,2026-03-06,1,891
8398,treatment,2026-03-12,1,1048
8399,treatment,2026-03-13,1,2553
8400,control,2026-03-15,0,2014
8401,control,2026-03-09,1,1708
8402,control,2026-03-04,1,1072
8403,control,2026-03-06,0,1486
8404,treatment,2026-03-08,0,1652
8405,control,2026-03-08,0,606
8406,treatment,2026-03-14,0,1225
8407,control,2026-03-03,0,1899
8408,treatment,2026-03-12,0,1994
8409,control,2026-03-13,0,1334
8410,control,2026-03-06,0,1606
8411,control,2026-03-08,1,1451
8412,treatment,2026-03-07,0,1857
8413,treatment,2026-03-02,1,954
8414,control,2026-03-10,0,939
8415,control,2026-03-02,0,671
8416,treatment,2026-03-11,0,2412
8417,control,2026-03-03,0,1720
8418,control,2026-03-02,0,2027
8419,treatment,2026-03-10,0,736
8420,control,2026-03-10,0,1973
8421,treatment,2026-03-08,1,1254
8422,treatment,2026-03-12,0,1120
8423,treatment,2026-03-12,0,1573
8424,treatment,2026-03-07,0,613
8425,control,2026-03-13,0,1262
8426,treatment,2026-03-15,1,811
8427,treatment,2026-03-10,0,928
8428,treatment,2026-03-12,1,1518
8429,control,2026-03-08,1,926
8430,treatment,2026-03-14,0,1890
8431,treatment,2026-03-07,0,1152
8432,treatment,2026-03-09,1,1997
8433,treatment,2026-03-12,0,962
8434,treatment,2026-03-05,0,1980
8435,treatment,2026-03-03,1,1370
8436,treatment,2026-03-11,0,1092
8437,treatment,2026-03-12,0,1201
8438,control,2026-03-11,0,578
8439,control,2026-03-10,0,768
8440,treatment,2026-03-10,0,1066
8441,treatment,2026-03-13,1,2379
8442,control,2026-03-08,1,1407
8443,treatment,2026-03-08,0,1149
8444,control,2026-03-08,0,1056
8445,treatment,2026-03-07,1,1601
8446,treatment,2026-03-02,1,2455
8447,control,2026-03-06,0,2301
8448,treatment,2026-03-02,1,1489
8449,treatment,2026-03-10,0,2238
8450,control,2026-03-12,1,1529
8451,treatment,2026-03-10,0,1323
8452,control,2026-03-09,1,1683
8453,control,2026-03-07,0,1258
8454,treatment,2026-03-10,0,1501
8455,control,2026-03-03,1,2438
8456,control,2026-03-06,0,1097
8457,control,2026-03-15,1,1242
8458,control,2026-03-04,0,773
8459,control,2026-03-08,0,1022
8460,control,2026-03-08,0,835
8461,control,2026-03-04,0,1876
8462,control,2026-03-08,0,610
8463,treatment,2026-03-04,0,1270
8464,control,2026-03-04,0,641
8465,control,2026-03-02,0,1178
8466,control,2026-03-10,0,1489
8467,control,2026-03-05,0,781
8468,treatment,2026-03-05,0,1495
8469,treatment,2026-03-05,1,960
8470,treatment,2026-03-15,0,1056
8471,treatment,2026-03-05,0,1458
8472,control,2026-03-03,0,1196
8473,control,2026-03-10,0,1596
8474,control,2026-03-05,0,1454
8475,treatment,2026-03-13,0,1986
8476,control,2026-03-09,0,930
8477,control,2026-03-02,0,1095
8478,control,2026-03-10,1,1106
8479,control,2026-03-02,0,1321
8480,treatment,2026-03-14,0,902
8481,control,2026-03-11,1,504
8482,treatment,2026-03-15,0,2567
8483,treatment,2026-03-15,0,1698
8484,control,2026-03-14,0,668
8485,treatment,2026-03-08,0,1541
8486,treatment,2026-03-02,0,679
8487,control,2026-03-12,0,954
8488,treatment,2026-03-04,0,1064
8489,treatment,2026-03-05,1,1205
8490,treatment,2026-03-09,0,1458
8491,treatment,2026-03-14,1,538
8492,control,2026-03-08,1,995
8493,treatment,2026-03-03,0,2401
8494,control,2026-03-08,0,1209
8495,control,2026-03-11,0,1075
8496,control,2026-03-13,0,608
8497,control,2026-03-04,1,1077
8498,control,2026-03-08,1,1344
8499,control,2026-03-05,0,1297
8500,treatment,2026-03-08,1,1188
8501,treatment,2026-03-10,0,1376
8502,control,2026-03-11,0,1091
8503,control,2026-03-03,0,921
8504,treatment,2026-03-07,1,2134
8505,control,2026-03-08,1,1523
8506,control,2026-03-13,0,1662
8507,control,2026-03-13,0,2628
8508,treatment,2026-03-04,1,1733
8509,treatment,2026-03-04,0,1776
8510,control,2026-03-02,0,937
8511,control,2026-03-04,0,1279
8512,control,2026-03-11,0,1406
8513,control,2026-03-02,1,1583
8514,treatment,2026-03-14,0,1348
8515,control,2026-03-07,0,1202
8516,control,2026-03-11,0,409
8517,treatment,2026-03-03,0,808
8518,treatment,2026-03-15,1,1107
8519,control,2026-03-04,1,904
8520,treatment,2026-03-02,0,1710
8521,control,2026-03-03,0,1435
8522,control,2026-03-14,0,1831
8523,control,2026-03-07,0,979
8524,control,2026-03-05,0,1424
8525,treatment,2026-03-11,0,1297
8526,treatment,2026-03-10,1,1149
8527,treatment,2026-03-03,0,1863
8528,treatment,2026-03-04,1,1781
8529,treatment,2026-03-12,1,1782
8530,treatment,2026-03-04,0,1807
8531,treatment,2026-03-09,1,1197
8532,treatment,2026-03-04,0,1144
8533,control,2026-03-04,1,2085
8534,control,2026-03-03,0,1093
8535,control,2026-03-10,1,936
8536,treatment,2026-03-07,0,2426
8537,treatment,2026-03-13,1,1298
8538,control,2026-03-03,0,1922
8539,treatment,2026-03-12,0,1805
8540,control,2026-03-02,0,1994
8541,control,2026-03-05,1,1020
8542,treatment,2026-03-11,0,2187
8543,treatment,2026-03-11,1,1599
8544,treatment,2026-03-14,0,1786
8545,treatment,2026-03-03,1,1289
8546,treatment,2026-03-04,0,1615
8547,treatment,2026-03-08,0,953
8548,control,2026-03-11,0,757
8549,treatment,2026-03-11,0,1517
8550,treatment,2026-03-14,1,1319
8551,control,2026-03-14,1,2063
8552,control,2026-03-06,1,1133
8553,treatment,2026-03-03,0,1508
8554,treatment,2026-03-05,1,1018
8555,treatment,2026-03-10,0,2301
8556,control,2026-03-05,0,1144
8557,treatment,2026-03-04,1,2262
8558,control,2026-03-05,1,1350
8559,control,2026-03-13,0,1857
8560,control,2026-03-14,0,1659
8561,control,2026-03-05,0,830
8562,treatment,2026-03-08,0,960
8563,control,2026-03-10,0,1029
8564,treatment,2026-03-04,0,991
8565,control,2026-03-12,0,584
8566,treatment,2026-03-11,0,1150
8567,treatment,2026-03-09,0,1884
8568,treatment,2026-03-12,0,915
8569,treatment,2026-03-11,1,1613
8570,control,2026-03-10,0,818
8571,treatment,2026-03-15,0,1597
8572,treatment,2026-03-09,1,1569
8573,treatment,2026-03-11,0,1510
8574,control,2026-03-08,0,656
8575,control,2026-03-15,0,1195
8576,treatment,2026-03-06,0,1411
8577,treatment,2026-03-12,0,1173
8578,treatment,2026-03-06,0,1715
8579,treatment,2026-03-03,0,1275
8580,treatment,2026-03-11,1,1393
8581,control,2026-03-06,0,1845
8582,treatment,2026-03-07,0,2168
8583,treatment,2026-03-10,0,1292
8584,treatment,2026-03-07,1,1052
8585,control,2026-03-13,1,1237
8586,control,2026-03-05,0,886
8587,control,2026-03-14,0,1836
8588,treatment,2026-03-11,0,1837
8589,treatment,2026-03-02,0,2051
8590,treatment,2026-03-12,0,931
8591,control,2026-03-11,0,978
8592,control,2026-03-03,0,820
8593,control,2026-03-14,1,938
8594,treatment,2026-03-09,1,1700
8595,control,2026-03-09,0,1028
8596,control,2026-03-04,1,1818
8597,control,2026-03-08,1,1158
8598,treatment,2026-03-04,1,2649
8599,control,2026-03-14,0,502
8600,control,2026-03-08,0,1113
8601,control,2026-03-07,0,1561
8602,control,2026-03-13,0,1834
8603,control,2026-03-08,0,1251
8604,treatment,2026-03-14,1,1581
8605,control,2026-03-07,0,1156
8606,control,2026-03-09,1,1058
8607,control,2026-03-05,1,2165
8608,treatment,2026-03-15,0,1768
8609,treatment,2026-03-14,1,1744
8610,control,2026-03-05,0,1100
8611,treatment,2026-03-09,1,1261
8612,control,2026-03-07,0,1467
8613,treatment,2026-03-02,1,1982
8614,treatment,2026-03-11,0,3024
8615,treatment,2026-03-12,0,1705
8616,control,2026-03-10,0,981
8617,control,2026-03-05,0,744
8618,control,2026-03-02,0,1452
8619,control,2026-03-05,1,702
8620,control,2026-03-05,0,885
8621,control,2026-03-04,0,1754
8622,treatment,2026-03-08,1,1369
8623,control,2026-03-09,1,1052
8624,treatment,2026-03-12,0,1698
8625,control,2026-03-08,1,2114
8626,treatment,2026-03-09,1,1394
8627,treatment,2026-03-14,0,1522
8628,treatment,2026-03-08,0,1131
8629,control,2026-03-10,0,1863
8630,treatment,2026-03-03,1,1126
8631,treatment,2026-03-03,0,1097
8632,control,2026-03-05,1,1067
8633,control,2026-03-09,0,1283
8634,treatment,2026-03-15,0,1295
8635,control,2026-03-04,0,971
8636,control,2026-03-13,0,861
8637,control,2026-03-12,1,1233
8638,control,2026-03-05,0,1079
8639,control,2026-03-07,0,917
8640,control,2026-03-13,0,1356
8641,treatment,2026-03-12,1,1932
8642,control,2026-03-12,0,1793
8643,treatment,2026-03-09,1,930
8644,control,2026-03-06,1,908
8645,control,2026-03-07,0,1060
8646,control,2026-03-08,0,1276
8647,control,2026-03-06,0,1734
8648,control,2026-03-08,0,867
8649,treatment,2026-03-08,0,1322
8650,control,2026-03-12,1,1159
8651,control,2026-03-04,0,1251
8652,treatment,2026-03-06,0,1225
8653,control,2026-03-06,1,1127
8654,treatment,2026-03-05,1,894
8655,treatment,2026-03-06,1,1039
8656,control,2026-03-02,1,652
8657,treatment,2026-03-08,0,1693
8658,treatment,2026-03-13,0,897
8659,control,2026-03-04,1,1916
8660,control,2026-03-11,0,1532
8661,control,2026-03-07,1,1585
8662,treatment,2026-03-08,0,1637
8663,control,2026-03-08,1,2420
8664,treatment,2026-03-04,1,941
8665,control,2026-03-06,0,690
8666,treatment,2026-03-14,1,754
8667,treatment,2026-03-09,0,1599
8668,treatment,2026-03-05,0,1907
8669,treatment,2026-03-08,0,1818
8670,control,2026-03-12,0,1091
8671,treatment,2026-03-03,0,1546
8672,control,2026-03-08,0,1120
8673,treatment,2026-03-08,1,1075
8674,control,2026-03-12,1,1006
8675,treatment,2026-03-12,0,1653
8676,control,2026-03-07,0,1475
8677,treatment,2026-03-12,0,1872
8678,control,2026-03-02,1,1379
8679,control,2026-03-03,0,2642
8680,treatment,2026-03-14,0,1742
8681,treatment,2026-03-11,0,1434
8682,control,2026-03-10,0,1469
8683,treatment,2026-03-12,1,1079
8684,control,2026-03-08,0,1272
8685,treatment,2026-03-14,1,781
8686,control,2026-03-14,0,1257
8687,treatment,2026-03-04,0,1277
8688,control,2026-03-12,1,1586
8689,treatment,2026-03-07,0,1791
8690,control,2026-03-07,0,1203
8691,treatment,2026-03-03,0,994
8692,treatment,2026-03-08,0,1195
8693,treatment,2026-03-08,1,808
8694,treatment,2026-03-13,0,1657
8695,treatment,2026-03-02,0,2729
8696,control,2026-03-14,0,1604
8697,control,2026-03-03,1,1018
8698,control,2026-03-13,0,867
8699,treatment,2026-03-05,0,1411
8700,treatment,2026-03-07,0,1738
8701,treatment,2026-03-09,1,1563
8702,control,2026-03-15,0,1029
8703,treatment,2026-03-08,1,1288
8704,treatment,2026-03-05,1,1590
8705,treatment,2026-03-11,0,1993
8706,control,2026-03-13,0,1650
8707,control,2026-03-02,0,1873
8708,control,2026-03-02,1,1064
8709,control,2026-03-03,0,1859
8710,treatment,2026-03-07,1,1721
8711,control,2026-03-04,0,599
8712,control,2026-03-13,0,1477
8713,control,2026-03-10,0,1546
8714,treatment,2026-03-09,0,1722
8715,control,2026-03-12,0,1511
8716,treatment,2026-03-11,0,867
8717,control,2026-03-04,0,550
8718,treatment,2026-03-05,1,1608
8719,control,2026-03-08,0,1360
8720,treatment,2026-03-05,0,1435
8721,control,2026-03-14,1,1647
8722,control,2026-03-04,0,2089
8723,treatment,2026-03-12,0,1629
8724,control,2026-03-04,1,987
8725,control,2026-03-13,1,1140
8726,treatment,2026-03-14,0,1831
8727,treatment,2026-03-02,0,954
8728,control,2026-03-07,0,793
8729,control,2026-03-06,0,2715
8730,treatment,2026-03-14,0,1352
8731,control,2026-03-13,0,971
8732,treatment,2026-03-12,1,1689
8733,treatment,2026-03-07,0,1012
8734,control,2026-03-08,0,1955
8735,control,2026-03-13,0,2106
8736,control,2026-03-05,1,1492
8737,control,2026-03-10,1,1283
8738,control,2026-03-06,1,980
8739,treatment,2026-03-05,1,1151
8740,control,2026-03-08,0,1504
8741,treatment,2026-03-14,1,2001
8742,control,2026-03-14,1,1123
8743,treatment,2026-03-06,1,1353
8744,treatment,2026-03-09,0,677
8745,treatment,2026-03-09,1,2003
8746,treatment,2026-03-02,1,2966
8747,treatment,2026-03-11,0,799
8748,control,2026-03-07,0,1110
8749,control,2026-03-09,0,2698
8750,control,2026-03-06,1,1693
8751,treatment,2026-03-09,1,2295
8752,control,2026-03-15,0,1969
8753,treatment,2026-03-03,0,1537
8754,control,2026-03-04,0,1131
8755,treatment,2026-03-06,0,1217
8756,control,2026-03-04,0,2213
8757,treatment,2026-03-05,0,869
8758,treatment,2026-03-02,0,1355
8759,treatment,2026-03-06,0,2197
8760,treatment,2026-03-13,0,1659
8761,control,2026-03-15,0,1274
8762,treatment,2026-03-07,0,1696
8763,treatment,2026-03-12,0,1057
8764,control,2026-03-12,0,984
8765,treatment,2026-03-06,0,1910
8766,control,2026-03-12,0,937
8767,treatment,2026-03-03,1,1683
8768,treatment,2026-03-06,1,2525
8769,treatment,2026-03-12,0,1593
8770,control,2026-03-13,0,1561
8771,control,2026-03-08,0,2092
8772,treatment,2026-03-08,0,1137
8773,treatment,2026-03-09,0,1240
8774,control,2026-03-04,1,1385
8775,control,2026-03-04,0,832
8776,control,2026-03-05,1,1266
8777,treatment,2026-03-11,0,1176
8778,treatment,2026-03-05,0,687
8779,control,2026-03-12,1,1664
8780,treatment,2026-03-03,1,1274
8781,treatment,2026-03-10,0,1229
8782,treatment,2026-03-15,1,2045
8783,control,2026-03-12,0,1040
8784,treatment,2026-03-04,0,2522
8785,treatment,2026-03-07,0,1604
8786,control,2026-03-11,0,1146
8787,control,2026-03-10,1,1189
8788,control,2026-03-06,0,1896
8789,treatment,2026-03-03,0,1323
8790,control,2026-03-10,0,1574
8791,treatment,2026-03-10,1,1480
8792,control,2026-03-12,0,1048
8793,control,2026-03-05,1,1271
8794,control,2026-03-04,0,864
8795,control,2026-03-05,1,1046
8796,control,2026-03-13,0,572
8797,treatment,2026-03-02,0,1479
8798,treatment,2026-03-05,1,1271
8799,control,2026-03-07,0,946
8800,treatment,2026-03-02,0,1345
8801,control,2026-03-10,0,1488
8802,treatment,2026-03-07,0,1598
8803,control,2026-03-02,0,971
8804,treatment,2026-03-08,0,1294
8805,control,2026-03-08,0,1356
8806,treatment,2026-03-15,1,1271
8807,treatment,2026-03-04,0,1178
8808,control,2026-03-14,0,1088
8809,control,2026-03-09,0,799
8810,treatment,2026-03-15,0,969
8811,control,2026-03-10,1,986
8812,treatment,2026-03-09,0,1232
8813,treatment,2026-03-07,1,689
8814,treatment,2026-03-09,1,906
8815,control,2026-03-10,0,1581
8816,control,2026-03-07,1,1804
8817,control,2026-03-03,0,1119
8818,treatment,2026-03-09,0,916
8819,treatment,2026-03-12,0,1470
8820,treatment,2026-03-04,0,1625
8821,treatment,2026-03-09,1,2205
8822,control,2026-03-11,0,2789
8823,treatment,2026-03-04,0,707
8824,control,2026-03-13,0,1522
8825,treatment,2026-03-04,0,2238
8826,control,2026-03-09,1,1645
8827,control,2026-03-08,0,1244
8828,treatment,2026-03-08,1,1380
8829,control,2026-03-11,0,1529
8830,control,2026-03-07,1,2211
8831,treatment,2026-03-06,0,1005
8832,control,2026-03-12,0,2565
8833,control,2026-03-04,0,1006
8834,control,2026-03-06,0,1069
8835,treatment,2026-03-10,1,1556
8836,treatment,2026-03-03,0,2928
8837,treatment,2026-03-11,0,1218
8838,treatment,2026-03-03,0,885
8839,treatment,2026-03-05,1,1652
8840,control,2026-03-05,0,1561
8841,treatment,2026-03-13,0,1340
8842,control,2026-03-13,0,1151
8843,treatment,2026-03-06,1,735
8844,treatment,2026-03-07,0,1507
8845,control,2026-03-02,1,1824
8846,treatment,2026-03-12,1,1899
8847,control,2026-03-05,0,1939
8848,treatment,2026-03-12,0,1133
8849,control,2026-03-04,0,677
8850,control,2026-03-12,0,1374
8851,control,2026-03-03,0,1727
8852,treatment,2026-03-06,0,1748
8853,treatment,2026-03-10,0,949
8854,treatment,2026-03-09,0,1540
8855,control,2026-03-07,0,1696
8856,control,2026-03-12,0,1883
8857,treatment,2026-03-12,0,1464
8858,control,2026-03-06,1,1468
8859,control,2026-03-06,0,717
8860,treatment,2026-03-02,0,1075
8861,control,2026-03-10,1,1870
8862,treatment,2026-03-05,1,898
8863,treatment,2026-03-09,1,835
8864,control,2026-03-09,0,1030
8865,treatment,2026-03-12,0,2146
8866,control,2026-03-13,0,601
8867,treatment,2026-03-08,0,1603
8868,treatment,2026-03-10,1,1445
8869,treatment,2026-03-15,1,1340
8870,treatment,2026-03-04,0,2553
8871,treatment,2026-03-10,0,1012
8872,treatment,2026-03-03,1,1909
8873,control,2026-03-08,0,1413
8874,treatment,2026-03-15,0,1694
8875,treatment,2026-03-15,1,1179
8876,treatment,2026-03-08,0,1368
8877,treatment,2026-03-08,0,1610
8878,control,2026-03-03,0,677
8879,treatment,2026-03-06,1,1887
8880,treatment,2026-03-09,0,1613
8881,treatment,2026-03-06,0,1648
8882,control,2026-03-09,1,647
8883,treatment,2026-03-10,1,1408
8884,control,2026-03-15,1,1098
8885,treatment,2026-03-11,1,2260
8886,control,2026-03-12,0,848
8887,treatment,2026-03-04,0,1718
8888,control,2026-03-11,0,1834
8889,treatment,2026-03-06,0,2046
8890,control,2026-03-08,1,1602
8891,control,2026-03-09,0,916
8892,control,2026-03-11,0,1065
8893,treatment,2026-03-03,0,1670
8894,treatment,2026-03-02,0,2152
8895,treatment,2026-03-13,1,1384
8896,treatment,2026-03-11,1,2041
8897,treatment,2026-03-04,0,1163
8898,treatment,2026-03-02,0,796
8899,control,2026-03-14,0,1374
8900,treatment,2026-03-09,1,1866
8901,treatment,2026-03-12,0,1321
8902,treatment,2026-03-15,0,1210
8903,control,2026-03-10,0,783
8904,control,2026-03-06,0,1116
8905,control,2026-03-07,1,923
8906,control,2026-03-12,0,906
8907,treatment,2026-03-15,0,1006
8908,control,2026-03-10,0,857
8909,control,2026-03-05,0,756
8910,treatment,2026-03-10,1,1522
8911,treatment,2026-03-10,1,1341
8912,control,2026-03-02,0,1135
8913,control,2026-03-05,0,1210
8914,control,2026-03-12,0,993
8915,treatment,2026-03-02,1,1873
8916,control,2026-03-06,0,1043
8917,control,2026-03-15,0,933
8918,treatment,2026-03-09,0,1944
8919,treatment,2026-03-15,0,1304
8920,treatment,2026-03-03,1,1185
8921,control,2026-03-04,0,2046
