user_id,variant,assignment_date,sessions_14d,retained_30d
15232,treatment,2026-03-07,6,0
15233,control,2026-03-07,8,1
15234,treatment,2026-03-07,13,0
15235,control,2026-03-09,7,0
15236,treatment,2026-03-02,21,0
15237,control,2026-03-06,4,0
15238,treatment,2026-03-09,14,0
15239,treatment,2026-03-11,7,1
15240,treatment,2026-03-12,5,1
15241,treatment,2026-03-04,7,1
15242,control,2026-03-04,13,0
15243,control,2026-03-10,8,1
15244,control,2026-03-02,6,0
15245,control,2026-03-10,9,0
15246,control,2026-03-03,4,0
15247,treatment,2026-03-02,5,1
15248,control,2026-03-06,2,0
15249,treatment,2026-03-13,6,1
15250,treatment,2026-03-07,8,0
15251,control,2026-03-07,11,0
15252,control,2026-03-06,4,0
15253,control,2026-03-07,4,0
15254,control,2026-03-10,3,1
15255,treatment,2026-03-08,7,0
15256,treatment,2026-03-02,8,0
15257,control,2026-03-02,7,0
15258,control,2026-03-03,13,0
15259,control,2026-03-05,7,0
15260,treatment,2026-03-12,10,0
15261,treatment,2026-03-04,9,1
15262,control,2026-03-10,8,0
15263,treatment,2026-03-02,5,0
15264,control,2026-03-02,12,1
15265,treatment,2026-03-10,9,1
15266,treatment,2026-03-11,8,0
15267,treatment,2026-03-02,5,0
15268,control,2026-03-09,12,1
15269,treatment,2026-03-10,4,0
15270,treatment,2026-03-05,9,0
15271,control,2026-03-06,3,0
15272,treatment,2026-03-13,11,1
15273,treatment,2026-03-15,7,1
15274,control,2026-03-13,8,0
15275,control,2026-03-05,10,1
15276,treatment,2026-03-10,10,1
15277,treatment,2026-03-14,4,0
15278,control,2026-03-15,8,0
15279,treatment,2026-03-05,7,0
15280,control,2026-03-07,8,0
15281,treatment,2026-03-03,7,1
15282,treatment,2026-03-12,8,0
15283,treatment,2026-03-10,12,1
15284,treatment,2026-03-08,11,1
15285,treatment,2026-03-15,8,0
15286,treatment,2026-03-07,6,0
15287,control,2026-03-14,11,1
15288,control,2026-03-10,6,1
15289,treatment,2026-03-04,5,0
15290,treatment,2026-03-07,8,0
15291,treatment,2026-03-10,5,0
15292,treatment,2026-03-14,11,1
15293,control,2026-03-04,9,0
15294,control,2026-03-03,8,0
15295,control,2026-03-02,6,0
15296,control,2026-03-14,6,0
15297,control,2026-03-13,12,0
15298,treatment,2026-03-10,12,0
15299,treatment,2026-03-05,10,0
15300,treatment,2026-03-12,7,0
15301,control,2026-03-14,10,0
15302,treatment,2026-03-05,9,0
15303,treatment,2026-03-11,8,1
15304,treatment,2026-03-03,6,1
15305,treatment,2026-03-13,8,0
15306,control,2026-03-02,4,1
15307,control,2026-03-05,9,0
15308,control,2026-03-11,9,0
15309,treatment,2026-03-08,5,0
15310,control,2026-03-14,10,0
15311,treatment,2026-03-04,3,0
15312,treatment,2026-03-09,9,1
15313,control,2026-03-12,7,0
15314,treatment,2026-03-08,10,0
15315,treatment,2026-03-15,12,0
15316,control,2026-03-03,10,0
15317,control,2026-03-03,5,0
15318,treatment,2026-03-12,10,0
15319,treatment,2026-03-06,7,0
15320,treatment,2026-03-02,10,0
15321,treatment,2026-03-04,8,1
15322,treatment,2026-03-10,6,1
15323,treatment,2026-03-08,8,0
15324,control,2026-03-10,7,1
15325,control,2026-03-05,7,0
15326,control,2026-03-03,14,1
15327,control,2026-03-15,6,0
15328,control,2026-03-05,8,0
15329,control,2026-03-10,9,0
15330,treatment,2026-03-06,9,0
15331,treatment,2026-03-11,4,0
15332,treatment,2026-03-08,5,1
15333,treatment,2026-03-14,10,1
15334,control,2026-03-08,7,0
15335,treatment,2026-03-07,9,0
15336,treatment,2026-03-09,7,0
15337,control,2026-03-05,9,0
15338,control,2026-03-11,8,0
15339,control,2026-03-06,2,0
15340,treatment,2026-03-04,11,0
15341,treatment,2026-03-11,13,1
15342,control,2026-03-05,12,0
15343,treatment,2026-03-07,8,0
15344,control,2026-03-04,9,0
15345,treatment,2026-03-04,15,0
15346,control,2026-03-02,5,0
15347,control,2026-03-12,6,0
15348,treatment,2026-03-12,5,0
15349,treatment,2026-03-10,10,1
15350,treatment,2026-03-08,6,1
15351,control,2026-03-05,7,0
15352,treatment,2026-03-05,5,0
15353,treatment,2026-03-02,11,0
15354,control,2026-03-11,12,0
15355,treatment,2026-03-12,8,0
15356,treatment,2026-03-10,6,0
15357,treatment,2026-03-04,5,1
15358,treatment,2026-03-09,12,1
15359,control,2026-03-15,3,0
15360,treatment,2026-03-13,10,0
15361,treatment,2026-03-13,16,0
15362,control,2026-03-06,6,0
15363,control,2026-03-03,6,1
15364,treatment,2026-03-03,14,0
15365,treatment,2026-03-13,8,0
15366,treatment,2026-03-10,10,0
15367,treatment,2026-03-04,3,0
15368,treatment,2026-03-14,11,0
15369,control,2026-03-14,8,0
15370,control,2026-03-03,5,1
15371,treatment,2026-03-03,5,0
15372,treatment,2026-03-08,10,1
15373,control,2026-03-02,12,0
15374,control,2026-03-06,10,1
15375,treatment,2026-03-07,6,0
15376,control,2026-03-02,5,0
15377,control,2026-03-10,4,0
15378,treatment,2026-03-02,10,0
15379,control,2026-03-13,10,1
15380,treatment,2026-03-05,2,0
15381,treatment,2026-03-07,10,0
15382,treatment,2026-03-06,5,0
15383,control,2026-03-14,7,1
15384,treatment,2026-03-12,14,0
15385,treatment,2026-03-09,13,0
15386,treatment,2026-03-11,11,0
15387,treatment,2026-03-03,8,1
15388,treatment,2026-03-02,8,0
15389,treatment,2026-03-06,6,0
15390,control,2026-03-14,11,0
15391,control,2026-03-02,10,0
15392,control,2026-03-12,10,0
15393,control,2026-03-02,10,0
15394,control,2026-03-07,9,0
15395,control,2026-03-13,10,1
15396,control,2026-03-08,6,0
15397,treatment,2026-03-15,7,0
15398,control,2026-03-08,12,1
15399,treatment,2026-03-12,12,0
15400,control,2026-03-11,7,1
15401,treatment,2026-03-04,15,1
15402,control,2026-03-03,10,0
15403,control,2026-03-11,9,0
15404,treatment,2026-03-12,7,0
15405,treatment,2026-03-02,5,1
15406,treatment,2026-03-14,10,0
15407,treatment,2026-03-12,9,0
15408,treatment,2026-03-08,11,1
15409,treatment,2026-03-09,8,0
15410,control,2026-03-04,10,0
15411,control,2026-03-14,6,0
15412,treatment,2026-03-08,5,0
15413,treatment,2026-03-05,10,0
15414,treatment,2026-03-12,10,0
15415,control,2026-03-02,10,0
15416,treatment,2026-03-05,12,0
15417,control,2026-03-13,9,0
15418,treatment,2026-03-05,9,0
15419,control,2026-03-03,6,0
15420,control,2026-03-03,7,0
15421,treatment,2026-03-12,14,1
15422,treatment,2026-03-05,10,1
15423,control,2026-03-13,9,0
15424,treatment,2026-03-07,5,1
15425,treatment,2026-03-15,10,0
15426,treatment,2026-03-08,10,0
15427,treatment,2026-03-14,6,0
15428,treatment,2026-03-09,5,0
15429,treatment,2026-03-04,8,1
15430,control,2026-03-14,6,0
15431,treatment,2026-03-03,12,0
15432,control,2026-03-13,6,1
15433,control,2026-03-13,9,1
15434,control,2026-03-11,5,1
15435,control,2026-03-02,7,0
15436,treatment,2026-03-12,11,0
15437,control,2026-03-06,9,0
15438,control,2026-03-08,12,1
15439,control,2026-03-15,9,0
15440,control,2026-03-04,10,1
15441,control,2026-03-15,8,0
15442,control,2026-03-05,3,0
15443,control,2026-03-12,6,1
15444,control,2026-03-09,6,1
15445,control,2026-03-04,6,0
15446,control,2026-03-12,11,0
15447,treatment,2026-03-12,8,0
15448,control,2026-03-11,7,0
15449,control,2026-03-08,5,0
15450,treatment,2026-03-09,6,0
15451,treatment,2026-03-10,9,0
15452,control,2026-03-02,11,0
15453,treatment,2026-03-03,9,1
15454,treatment,2026-03-05,5,0
15455,control,2026-03-02,10,1
15456,treatment,2026-03-12,9,0
15457,control,2026-03-02,9,0
15458,treatment,2026-03-13,13,0
15459,treatment,2026-03-03,5,1
15460,treatment,2026-03-07,6,1
15461,treatment,2026-03-12,13,0
15462,control,2026-03-04,6,0
15463,treatment,2026-03-06,13,0
15464,control,2026-03-10,9,1
15465,control,2026-03-02,7,0
15466,treatment,2026-03-13,7,0
15467,treatment,2026-03-12,15,0
15468,treatment,2026-03-08,7,1
15469,control,2026-03-03,11,0
15470,treatment,2026-03-11,6,0
15471,treatment,2026-03-06,9,1
15472,control,2026-03-13,5,0
15473,control,2026-03-09,6,0
15474,treatment,2026-03-05,10,0
15475,treatment,2026-03-14,9,0
15476,control,2026-03-09,11,1
15477,control,2026-03-03,11,1
15478,control,2026-03-02,11,0
15479,control,2026-03-02,9,0
15480,treatment,2026-03-15,16,1
15481,control,2026-03-10,4,1
15482,treatment,2026-03-11,7,1
15483,control,2026-03-11,7,1
15484,treatment,2026-03-07,6,1
15485,control,2026-03-12,8,1
15486,treatment,2026-03-15,13,0
15487,treatment,2026-03-14,4,0
15488,control,2026-03-03,10,0
15489,control,2026-03-06,3,0
15490,control,2026-03-04,9,1
15491,treatment,2026-03-13,15,0
15492,treatment,2026-03-09,11,1
15493,treatment,2026-03-15,9,1
15494,treatment,2026-03-08,9,1
15495,control,2026-03-03,9,1
15496,control,2026-03-08,3,1
15497,control,2026-03-12,8,0
15498,treatment,2026-03-14,8,1
15499,control,2026-03-02,6,0
15500,treatment,2026-03-03,8,0
15501,treatment,2026-03-15,14,0
15502,control,2026-03-07,12,0
15503,control,2026-03-15,9,0
15504,treatment,2026-03-04,2,1
15505,control,2026-03-06,6,0
15506,treatment,2026-03-12,10,0
15507,control,2026-03-05,8,1
15508,treatment,2026-03-10,6,0
15509,treatment,2026-03-07,10,1
15510,control,2026-03-11,6,1
15511,treatment,2026-03-11,6,1
15512,treatment,2026-03-03,5,1
15513,control,2026-03-06,5,0
15514,control,2026-03-06,13,0
15515,control,2026-03-04,7,0
15516,treatment,2026-03-07,8,1
15517,treatment,2026-03-11,6,1
15518,treatment,2026-03-06,10,1
15519,treatment,2026-03-15,11,0
15520,control,2026-03-15,11,0
15521,treatment,2026-03-14,8,0
15522,control,2026-03-10,8,0
15523,treatment,2026-03-04,14,0
15524,treatment,2026-03-03,10,0
15525,control,2026-03-05,8,1
15526,control,2026-03-08,8,1
15527,treatment,2026-03-11,10,0
15528,control,2026-03-05,10,1
15529,control,2026-03-13,8,0
15530,treatment,2026-03-15,8,0
15531,treatment,2026-03-10,14,0
15532,treatment,2026-03-10,10,1
15533,control,2026-03-03,4,0
15534,treatment,2026-03-07,12,1
15535,control,2026-03-03,6,1
15536,treatment,2026-03-15,4,1
15537,control,2026-03-11,7,1
15538,treatment,2026-03-10,10,0
15539,treatment,2026-03-05,11,1
15540,treatment,2026-03-11,12,0
15541,treatment,2026-03-14,7,0
15542,control,2026-03-07,6,0
15543,control,2026-03-10,8,0
15544,treatment,2026-03-13,5,0
15545,control,2026-03-05,7,0
15546,treatment,2026-03-11,10,0
15547,control,2026-03-10,9,0
15548,control,2026-03-10,5,0
15549,treatment,2026-03-11,12,1
15550,treatment,2026-03-03,5,0
15551,treatment,2026-03-06,5,1
15552,control,2026-03-03,5,1
15553,treatment,2026-03-06,13,0
15554,control,2026-03-03,8,1
15555,treatment,2026-03-07,6,1
15556,treatment,2026-03-15,6,0
15557,treatment,2026-03-14,13,1
15558,control,2026-03-15,5,0
15559,control,2026-03-10,7,0
15560,control,2026-03-05,13,0
15561,control,2026-03-06,13,1
15562,control,2026-03-08,3,0
15563,treatment,2026-03-05,6,0
15564,control,2026-03-11,7,0
15565,treatment,2026-03-14,9,0
15566,control,2026-03-06,6,1
15567,treatment,2026-03-15,6,1
15568,treatment,2026-03-02,5,0
15569,control,2026-03-07,10,0
15570,treatment,2026-03-08,5,0
15571,control,2026-03-05,7,1
15572,control,2026-03-12,5,0
15573,control,2026-03-12,6,0
15574,treatment,2026-03-07,7,1
15575,treatment,2026-03-06,8,1
15576,treatment,2026-03-15,4,0
15577,control,2026-03-12,7,1
15578,treatment,2026-03-10,6,0
15579,control,2026-03-03,8,1
15580,control,2026-03-13,9,1
15581,control,2026-03-10,8,0
15582,treatment,2026-03-04,7,0
15583,treatment,2026-03-13,9,1
15584,control,2026-03-06,6,0
15585,control,2026-03-02,7,0
15586,control,2026-03-08,6,0
15587,treatment,2026-03-02,11,0
15588,control,2026-03-15,5,1
15589,control,2026-03-13,8,0
15590,control,2026-03-12,9,0
15591,treatment,2026-03-09,10,0
15592,treatment,2026-03-02,4,0
15593,treatment,2026-03-11,9,1
15594,control,2026-03-12,9,0
15595,treatment,2026-03-13,7,0
15596,treatment,2026-03-12,14,1
15597,control,2026-03-05,9,0
15598,control,2026-03-14,8,0
15599,treatment,2026-03-03,10,0
15600,control,2026-03-14,13,1
15601,control,2026-03-12,6,0
15602,control,2026-03-09,7,0
15603,treatment,2026-03-07,5,0
15604,control,2026-03-15,8,1
15605,control,2026-03-13,8,0
15606,treatment,2026-03-14,12,0
15607,control,2026-03-06,11,1
15608,treatment,2026-03-03,11,0
15609,control,2026-03-04,7,0
15610,control,2026-03-05,11,0
15611,treatment,2026-03-09,11,0
15612,control,2026-03-15,7,0
15613,control,2026-03-11,9,0
15614,treatment,2026-03-05,6,1
15615,treatment,2026-03-04,15,0
15616,treatment,2026-03-04,6,0
15617,control,2026-03-09,7,0
15618,treatment,2026-03-08,6,1
15619,treatment,2026-03-04,11,0
15620,control,2026-03-14,10,0
15621,control,2026-03-13,11,0
15622,control,2026-03-09,9,0
15623,control,2026-03-08,8,0
15624,control,2026-03-06,4,1
15625,treatment,2026-03-02,9,0
15626,treatment,2026-03-06,7,0
15627,treatment,2026-03-06,6,0
15628,treatment,2026-03-04,9,0
15629,treatment,2026-03-15,5,0
15630,control,2026-03-04,10,0
15631,treatment,2026-03-06,12,0
15632,control,2026-03-07,4,1
15633,control,2026-03-04,4,0
15634,treatment,2026-03-08,10,0
15635,control,2026-03-02,7,0
15636,control,2026-03-03,17,0
15637,treatment,2026-03-06,7,0
15638,treatment,2026-03-12,6,0
15639,control,2026-03-05,10,0
15640,control,2026-03-05,12,1
15641,control,2026-03-10,10,0
15642,treatment,2026-03-02,4,0
15643,control,2026-03-09,7,0
15644,control,2026-03-06,11,1
15645,control,2026-03-08,4,0
15646,control,2026-03-08,9,0
15647,control,2026-03-02,6,0
15648,control,2026-03-07,8,1
15649,treatment,2026-03-03,17,0
15650,treatment,2026-03-04,7,0
15651,control,2026-03-09,9,0
15652,treatment,2026-03-05,9,0
15653,control,2026-03-10,7,0
15654,control,2026-03-02,6,0
15655,control,2026-03-06,13,1
15656,control,2026-03-12,6,0
15657,treatment,2026-03-13,4,1
15658,treatment,2026-03-09,8,0
15659,control,2026-03-15,6,1
15660,control,2026-03-02,6,0
15661,control,2026-03-14,8,1
15662,treatment,2026-03-14,8,0
15663,treatment,2026-03-15,9,1
15664,treatment,2026-03-02,12,0
15665,control,2026-03-13,8,1
15666,control,2026-03-02,4,0
15667,treatment,2026-03-07,11,1
15668,control,2026-03-03,9,0
15669,control,2026-03-12,5,1
15670,control,2026-03-02,8,0
15671,treatment,2026-03-11,12,0
15672,control,2026-03-07,10,0
15673,treatment,2026-03-05,10,0
15674,control,2026-03-04,14,1
15675,treatment,2026-03-06,11,0
15676,treatment,2026-03-06,6,0
15677,control,2026-03-10,9,0
15678,treatment,2026-03-11,8,0
15679,control,2026-03-08,5,1
15680,treatment,2026-03-10,6,0
15681,control,2026-03-14,10,0
15682,treatment,2026-03-03,10,1
15683,control,2026-03-08,4,0
15684,control,2026-03-15,7,1
15685,treatment,2026-03-12,6,1
15686,treatment,2026-03-06,5,0
15687,control,2026-03-05,5,1
15688,control,2026-03-09,14,0
15689,control,2026-03-03,8,0
15690,control,2026-03-14,11,0
15691,control,2026-03-10,7,0
15692,treatment,2026-03-04,6,1
15693,treatment,2026-03-14,4,0
15694,treatment,2026-03-02,7,1
15695,treatment,2026-03-14,3,0
15696,control,2026-03-06,8,0
15697,treatment,2026-03-04,5,0
15698,treatment,2026-03-14,9,0
15699,control,2026-03-10,5,1
15700,control,2026-03-09,8,0
15701,control,2026-03-11,6,1
15702,treatment,2026-03-14,12,1
15703,treatment,2026-03-15,10,0
15704,control,2026-03-02,8,0
15705,control,2026-03-07,14,1
15706,control,2026-03-04,10,0
15707,control,2026-03-07,10,0
15708,treatment,2026-03-02,8,0
15709,control,2026-03-05,9,1
15710,treatment,2026-03-06,13,1
15711,treatment,2026-03-14,16,0
15712,treatment,2026-03-15,7,1
15713,control,2026-03-08,8,0
15714,control,2026-03-02,6,0
15715,treatment,2026-03-08,7,1
15716,control,2026-03-09,5,0
15717,treatment,2026-03-09,9,1
15718,control,2026-03-02,4,0
15719,control,2026-03-14,5,1
15720,control,2026-03-12,9,1
15721,control,2026-03-06,10,0
15722,control,2026-03-14,8,0
15723,treatment,2026-03-06,6,0
15724,treatment,2026-03-08,9,0
15725,control,2026-03-02,11,0
15726,treatment,2026-03-07,6,0
15727,control,2026-03-03,6,1
15728,treatment,2026-03-02,5,0
15729,treatment,2026-03-09,9,0
15730,treatment,2026-03-02,10,0
15731,treatment,2026-03-11,9,0
15732,treatment,2026-03-14,10,0
15733,control,2026-03-11,8,1
15734,control,2026-03-08,6,0
15735,treatment,2026-03-02,8,1
15736,control,2026-03-03,6,0
15737,control,2026-03-04,5,1
15738,control,2026-03-07,9,0
15739,control,2026-03-09,4,0
15740,control,2026-03-08,8,1
15741,control,2026-03-02,2,1
15742,treatment,2026-03-14,9,0
15743,treatment,2026-03-13,1,1
15744,control,2026-03-04,2,1
15745,treatment,2026-03-04,11,1
15746,treatment,2026-03-15,5,1
15747,treatment,2026-03-02,9,0
15748,treatment,2026-03-07,10,1
15749,treatment,2026-03-02,6,1
15750,control,2026-03-03,14,0
15751,control,2026-03-12,10,0
15752,treatment,2026-03-05,8,0
15753,treatment,2026-03-12,5,1
15754,treatment,2026-03-15,6,0
15755,control,2026-03-07,6,0
15756,treatment,2026-03-03,6,0
15757,treatment,2026-03-03,7,0
15758,control,2026-03-03,10,0
15759,control,2026-03-08,2,1
15760,treatment,2026-03-03,9,1
15761,treatment,2026-03-09,13,0
15762,control,2026-03-15,10,0
15763,treatment,2026-03-08,7,1
15764,control,2026-03-15,8,0
15765,control,2026-03-05,12,0
15766,control,2026-03-05,10,1
15767,treatment,2026-03-10,9,0
15768,control,2026-03-05,6,1
15769,treatment,2026-03-05,8,0
15770,control,2026-03-05,7,0
15771,control,2026-03-03,8,0
15772,control,2026-03-02,11,0
15773,control,2026-03-12,8,0
15774,control,2026-03-08,8,0
15775,treatment,2026-03-06,14,1
15776,treatment,2026-03-12,11,0
15777,treatment,2026-03-11,8,0
15778,treatment,2026-03-10,6,1
15779,treatment,2026-03-04,11,1
15780,treatment,2026-03-03,5,1
15781,treatment,2026-03-06,7,0
15782,control,2026-03-09,8,1
15783,control,2026-03-14,5,0
15784,treatment,2026-03-13,13,0
15785,treatment,2026-03-13,8,0
15786,treatment,2026-03-12,11,0
15787,treatment,2026-03-10,6,1
15788,control,2026-03-08,8,1
15789,treatment,2026-03-09,10,1
15790,treatment,2026-03-14,8,1
15791,control,2026-03-04,6,1
15792,treatment,2026-03-07,12,0
15793,control,2026-03-15,9,1
15794,treatment,2026-03-03,11,1
15795,control,2026-03-05,8,0
15796,control,2026-03-14,10,0
15797,treatment,2026-03-12,8,1
15798,treatment,2026-03-03,10,0
15799,control,2026-03-09,11,0
15800,control,2026-03-03,7,0
15801,control,2026-03-04,3,0
15802,treatment,2026-03-15,10,1
15803,control,2026-03-14,7,1
15804,control,2026-03-14,10,1
15805,control,2026-03-14,7,0
15806,control,2026-03-13,15,0
15807,control,2026-03-15,12,0
15808,control,2026-03-05,13,0
15809,control,2026-03-06,9,1
15810,treatment,2026-03-09,5,0
15811,control,2026-03-11,6,0
15812,treatment,2026-03-07,6,1
15813,control,2026-03-02,6,0
15814,control,2026-03-13,6,1
15815,treatment,2026-03-02,11,1
15816,treatment,2026-03-15,11,0
15817,control,2026-03-10,7,0
15818,treatment,2026-03-14,6,0
15819,control,2026-03-02,6,0
15820,control,2026-03-13,7,0
15821,treatment,2026-03-05,15,1
15822,control,2026-03-03,6,0
15823,control,2026-03-13,16,0
15824,treatment,2026-03-09,13,1
15825,treatment,2026-03-09,5,0
15826,treatment,2026-03-10,10,1
15827,treatment,2026-03-07,7,0
15828,control,2026-03-15,4,0
15829,treatment,2026-03-02,9,0
15830,control,2026-03-10,7,1
15831,treatment,2026-03-03,11,0
15832,treatment,2026-03-13,9,0
15833,control,2026-03-05,4,1
15834,control,2026-03-04,3,1
15835,control,2026-03-06,8,0
15836,treatment,2026-03-07,10,0
15837,control,2026-03-10,6,0
15838,treatment,2026-03-02,9,1
15839,treatment,2026-03-09,5,0
15840,treatment,2026-03-03,7,0
15841,control,2026-03-11,11,1
15842,treatment,2026-03-12,10,0
15843,control,2026-03-02,6,0
15844,control,2026-03-13,4,0
15845,treatment,2026-03-06,11,0
15846,treatment,2026-03-15,17,0
15847,control,2026-03-13,4,1
15848,treatment,2026-03-07,7,0
15849,control,2026-03-04,8,0
15850,control,2026-03-09,4,0
15851,control,2026-03-15,7,0
15852,control,2026-03-06,8,0
15853,control,2026-03-12,7,0
15854,treatment,2026-03-05,7,0
15855,control,2026-03-12,15,1
15856,treatment,2026-03-15,12,0
15857,control,2026-03-03,8,1
15858,control,2026-03-14,6,0
15859,control,2026-03-05,4,1
15860,control,2026-03-11,8,1
15861,control,2026-03-09,11,0
15862,control,2026-03-08,8,0
15863,treatment,2026-03-14,8,1
15864,control,2026-03-09,6,1
15865,control,2026-03-02,12,0
15866,control,2026-03-09,6,1
15867,control,2026-03-03,0,1
15868,control,2026-03-04,6,0
15869,control,2026-03-03,5,0
15870,treatment,2026-03-04,11,0
15871,treatment,2026-03-09,6,0
15872,treatment,2026-03-12,12,0
15873,treatment,2026-03-13,10,0
15874,control,2026-03-08,14,0
15875,control,2026-03-02,3,1
15876,control,2026-03-07,7,1
15877,control,2026-03-02,5,0
15878,treatment,2026-03-06,7,0
15879,control,2026-03-09,7,0
15880,control,2026-03-10,4,1
15881,control,2026-03-07,11,1
15882,treatment,2026-03-04,9,1
15883,treatment,2026-03-06,9,1
15884,control,2026-03-12,11,1
15885,control,2026-03-14,8,0
15886,treatment,2026-03-14,5,0
15887,treatment,2026-03-13,8,1
15888,control,2026-03-07,12,1
15889,treatment,2026-03-09,9,1
15890,control,2026-03-08,7,1
15891,control,2026-03-04,11,0
15892,treatment,2026-03-13,16,1
15893,treatment,2026-03-09,6,1
15894,treatment,2026-03-08,10,0
15895,treatment,2026-03-04,7,1
